"","Open","High","Low","Close","rsi","fastK","fastD","slowD","SMI","signal","SMA"
"41",1.058594,1.179129,1.058036,1.163504,65.2020553591796,0.931034330558523,0.675125342176076,0.550965230171614,33.7000029092865,31.140417124267,NA
"42",1.133929,1.142299,1.077567,1.089286,56.6934495534884,0.603450711063638,0.711181133250124,0.61891345802759,33.8657178976973,31.685477278953,NA
"43",1.114955,1.14495,1.071429,1.142857,60.6818218707252,0.839902543233199,0.79146252828512,0.725923001237107,36.1055845729341,32.5694987377493,NA
"44",1.125,1.152902,1.116071,1.12221,58.4476278808843,0.748770755907874,0.73070800340157,0.744450554978938,37.6293129319392,33.5814615765872,NA
"45",1.128906,1.137835,1.081473,1.097098,55.7586717562481,0.637931338882954,0.742201546008009,0.7547906925649,37.4594419693697,34.3570576551437,NA
"46",1.097098,1.106585,1.058594,1.089286,54.9123174391116,0.603450711063638,0.663384268618156,0.712097939342578,36.3863339574722,34.7629129156094,NA
"47",1.079241,1.116071,1.055804,1.091518,55.1219171739265,0.613302319012014,0.618228122986202,0.674604645870789,35.2409981395937,34.8585299604063,NA
"48",1.086496,1.142299,1.080357,1.122768,58.0615032989001,0.751233657894969,0.655995562656874,0.645869318087077,35.5339866997964,34.9936213082843,NA
"49",1.090402,1.129464,1.066964,1.083147,53.2950145480096,0.546173668408237,0.636903215105073,0.637042300249383,34.1709460696298,34.8290862605534,NA
"50",1.08231,1.109375,1.017857,1.020089,46.7211166678889,0.248020047755266,0.515142458019491,0.602680411927145,29.1171764829835,33.6867043050394,NA
"51",1.032366,1.073661,1.018973,1.037946,48.6526722284415,0.33245230383697,0.375548673333491,0.509198115486018,24.1624990456501,31.7818632531616,NA
"52",1.047433,1.089286,1.022321,1.085379,53.4774003358984,0.556727109387929,0.379066486993388,0.42325253944879,21.2013569762847,29.6657619977862,NA
"53",1.072545,1.116071,1.06808,1.116071,56.3363364374561,0.63782042077573,0.508999944666876,0.421205034997918,20.3010982343698,27.7928292451029,NA
"54",1.102679,1.127232,1.092634,1.098214,54.2475752117632,0.498270003472394,0.564272511212018,0.484112980957427,19.9688497301793,26.2280333421182,NA
"55",1.094308,1.220982,1.085938,1.204799,63.0530219171815,0.920329846153846,0.685473423467323,0.586248626448739,23.3544403734747,25.6533147483895,NA
"56",1.185547,1.289063,1.174665,1.287388,68.1656486221948,0.993823882952442,0.804141244192894,0.684629059624078,29.7507796098566,26.4728077206829,NA
"57",1.267857,1.342634,1.25,1.261719,65.1482058187774,0.750859820738537,0.888337849948275,0.792650839202831,33.2797264054373,27.8341914576338,NA
"58",1.271763,1.285156,1.209821,1.238281,62.4307151093332,0.678693380381,0.807792361357326,0.833423818499498,34.4743370735521,29.1622205808175,NA
"59",1.228795,1.292411,1.222098,1.246094,62.98499029184,0.702749886845435,0.710767695988324,0.802299302431308,35.2729015462123,30.3843567738964,NA
"60",1.225446,1.267857,1.22433,1.242188,62.4886350173784,0.690723173131102,0.690722146785846,0.736427401377165,35.7105571327895,31.4495968456751,NA
"61",1.24442,1.244978,1.194894,1.213728,58.849598459373,0.60309381514085,0.665522291705796,0.689004044826655,34.7693749231228,32.1135524611646,NA
"62",1.192522,1.229353,1.119978,1.122768,49.0233337183358,0.32302472157819,0.538947236616714,0.631730558369452,29.6761437823177,31.6260707253952,NA
"63",1.137835,1.225446,1.125,1.212612,56.7117711530132,0.599657611222469,0.508592049313837,0.571020525878782,27.522934935413,30.8054435673988,NA
"64",1.209821,1.245536,1.155692,1.19029,54.5119514307786,0.529309987919459,0.48399744024004,0.510512242056863,25.4285980263501,29.7300744591891,NA
"65",1.184152,1.1875,1.042411,1.136719,49.5449466447951,0.35714441811603,0.49537067241932,0.495986720657732,21.0779189244745,27.9996433522461,NA
"66",1.129185,1.186384,1.107143,1.164063,51.951521973642,0.405205463938473,0.430553289991321,0.46997380088356,17.4227798109104,25.884270643979,NA
"67",1.166295,1.200893,1.100446,1.117746,47.793148497223,0.250930141927833,0.337760007994112,0.421227990134917,12.4160021727289,23.190616949729,NA
"68",1.136161,1.177455,1.120536,1.176339,52.926400882319,0.446095069331797,0.367410225066034,0.378574507683822,9.57372994138582,20.4672395480603,NA
"69",1.175781,1.185268,1.113839,1.116071,47.7280614004556,0.24535095578953,0.314125389016387,0.339765207358844,5.26694958951563,17.4271815563514,NA
"70",1.102679,1.114955,1.054129,1.066406,43.901408477942,0.0799239232170752,0.257123316112801,0.312886310065074,-0.136937476621905,13.9143577497567,NA
"71",1.0625,1.0625,0.936384,0.975446,37.9069635849667,0.109716397913642,0.144997092306749,0.238748599145312,-6.96413697221555,9.73865880536228,NA
"72",0.995536,1.071429,0.96875,1.016183,41.7434905291148,0.224137495189972,0.137925938773563,0.180015449064371,-11.7402820231687,5.44287063965609,NA
"73",0.976004,1.053571,0.973214,0.998884,40.5963953178913,0.188552310444591,0.174135401182735,0.152352810754349,-15.8677312577118,1.18075026018252,NA
"74",0.977679,1.106585,0.973772,1.106027,49.7979219440832,0.548736543836042,0.320475449823535,0.210845596593277,-15.6826280660826,-2.19192540507051,NA
"75",1.102679,1.132813,1.065848,1.132813,51.8077239314944,0.635380007245627,0.45755628717542,0.317389046060563,-13.2534343007105,-4.4042271841985,NA
"76",1.126674,1.162946,1.069196,1.081473,47.8533594895414,0.469312829934789,0.551143127005486,0.44305828800148,-12.1235673385981,-5.94809521507843,NA
"77",1.104353,1.113839,1.045201,1.061384,46.3621692071207,0.404331849705,0.503008228961805,0.503902547714237,-11.4634901103808,-7.0511741941389,NA
"78",1.026786,1.075893,1.024554,1.075893,47.6314423492689,0.527426287952395,0.467023655864061,0.507058337277117,-10.4538270703581,-7.73170476938274,NA
"79",1.090402,1.149554,1.089844,1.145647,53.3472482135984,0.791137541633744,0.574298559763713,0.514776814863193,-6.86016299348792,-7.55739641420378,NA
"80",1.13058,1.142857,1.071429,1.083147,48.2641648057079,0.554850685609942,0.62447150506536,0.555264573564378,-4.61652055474989,-6.969221242313,NA
"81",1.046317,1.133929,1.040876,1.131696,52.083479489509,0.784751129040035,0.710246452094574,0.636338838974549,-1.10224365099387,-5.79582572404918,NA
"82",1.135045,1.138393,1.083147,1.107701,50.1143196684816,0.688340753121937,0.675980855923971,0.670232937694635,2.20532508279452,-4.19559556268044,NA
"83",1.114955,1.117188,1.08817,1.109933,50.3025429161029,0.766011069817534,0.746367650659835,0.710864986226126,5.42476851534111,-2.27152274707613,NA
"84",1.100446,1.127232,1.049107,1.052455,45.5375807308994,0.51231450993547,0.655555444291646,0.692634650291817,5.73149651576483,-0.670918894507939,NA
"85",1.061942,1.082589,0.996652,1.027344,43.5946823811446,0.301726091165627,0.52668389030621,0.642868995085897,4.02012588035565,0.267290060464779,NA
"86",1.027902,1.029018,0.987165,0.988281,40.6865307040252,0.0794120127337505,0.297817537944949,0.493352290847602,0.113993446723505,0.236630737716524,NA
"87",0.989397,1.024554,0.98856,1.010045,42.9692394671785,0.191744108598434,0.19096073749927,0.338487388583476,-3.80787920048505,-0.57227124992379,NA
"88",1.000837,1.015067,0.982143,0.983259,40.8837786341966,0.0061724639524787,0.0924428617615542,0.193740379068591,-8.66141263160107,-2.19009952625925,NA
"89",0.984933,0.993304,0.936384,0.941406,37.7970024427883,0.0221661178838462,0.0733608968115862,0.118921498690803,-14.1240591800722,-4.57689145702185,NA
"90",0.929129,0.9375,0.881696,0.886719,34.1670284569098,0.0187524733254187,0.0156970183872478,0.060500258986796,-20.4840085389778,-7.75831487341304,NA
"91",0.905134,0.930804,0.883929,0.917969,37.8407203688209,0.135418766659947,0.0587791192897371,0.0492790114961903,-25.3838394153389,-11.2834197817982,NA
"92",0.946429,0.986607,0.935407,0.960938,42.5850431093159,0.295835853325269,0.150002364436878,0.0748261673712876,-27.636367368169,-14.5540092990724,NA
"93",0.964844,0.964844,0.893973,0.901786,38.2562259182987,0.0769257278077506,0.169393449264322,0.126058310996979,-31.3584236773869,-17.9148921747353,NA
"94",0.933175,0.973772,0.917411,0.943638,42.6947448038597,0.241303949792946,0.204688510308655,0.174694774669952,-33.5820560758614,-21.0483249549605,NA
"95",0.925223,0.925781,0.896205,0.905134,39.8560819268558,0.0913060923968724,0.136511923332523,0.1701979609685,-36.6759731440802,-24.1738545927844,NA
"96",0.919643,0.936942,0.898438,0.899554,39.446761158757,0.0727306790043005,0.135113573731373,0.15877133579085,-40.114007796938,-27.3618852336152,NA
"97",0.886161,0.886161,0.833705,0.839286,35.237451008447,0.0190135830775361,0.0610167848262363,0.110880760630044,-44.0334017579021,-30.6961885384725,NA
"98",0.837054,0.837054,0.767857,0.803013,32.9579433352795,0.111701384034671,0.067815215372169,0.0879818579765927,-46.8048206458649,-33.917914959951,NA
"99",0.808036,0.833705,0.764509,0.766183,30.7806483931807,0.00632870715174135,0.0456812247546493,0.0581710749843514,-50.4355888720029,-37.2214497423614,NA
"100",0.769531,0.801339,0.741071,0.782924,32.9489858538149,0.147638482730887,0.0885561913057661,0.0673508771441947,-52.6095824337952,-40.2990762806482,1.02385183
"101",0.790179,0.827288,0.767857,0.779157,32.7007548457518,0.139002029226704,0.0976564063697772,0.0772979408100641,-54.1593286466227,-43.0711267538431,1.02164898
"102",0.785714,0.802455,0.761161,0.771205,32.1501220934517,0.11946890375169,0.135369805236427,0.10719413430399,-55.7046519839053,-45.5978317998555,1.02020924
"103",0.782366,0.78683,0.729911,0.781808,33.7519448850059,0.202172998410571,0.153547977129655,0.128858062911953,-56.3822545417585,-47.7547163482361,1.01874161
"104",0.77567,0.814732,0.748326,0.75,31.3600892014677,0.0782598871817248,0.133300596447995,0.140739459604692,-58.0546147825669,-49.8146960351023,1.01775947
"105",0.729911,0.799665,0.717634,0.795759,38.1505163322508,0.290456662936429,0.190296516176241,0.159048363251297,-57.5733715868774,-51.3664311454573,1.01683313
"106",0.837054,0.890625,0.794643,0.826451,42.2754262201573,0.42483739234319,0.264517980820448,0.196038364481561,-55.2090511473896,-52.1349551458438,1.01636996
"107",0.833147,0.850446,0.800781,0.81529,41.1993782053453,0.381263225292616,0.365519093524078,0.273444530173589,-52.4905747431605,-52.2060790653071,1.01624161
"108",0.82115,0.863839,0.806362,0.829241,43.1473440071769,0.508905283892972,0.438335300509593,0.356124124951373,-49.1848042979306,-51.6018241118318,1.01674942
"109",0.835938,0.866071,0.81808,0.862165,47.5623806644759,0.659032046254582,0.516400185146723,0.440084859726798,-43.9108735326616,-50.0636339959978,1.01673268
"110",0.871652,0.879464,0.831473,0.84654,45.7467161887946,0.745160152840321,0.637699160995958,0.530811548884091,-38.7718307995757,-47.8052733567134,1.01623045
"111",0.863839,0.874442,0.842634,0.854911,46.9158886115483,0.793549953465787,0.73258071752023,0.628893354554304,-33.4270451116172,-44.9296277076941,1.01549943
"112",0.860491,0.861049,0.811384,0.814174,42.1549015924842,0.558063714297275,0.698924606867794,0.689734828461328,-29.9715017506588,-41.9380025162871,1.01412666
"113",0.814174,0.845424,0.787388,0.84375,46.4071532155512,0.729032146181015,0.693548604648026,0.708351309678683,-25.8781783116957,-38.7260376753688,1.01243023
"114",0.845424,0.859375,0.804688,0.807478,42.3002706371722,0.519356498314941,0.60215078626441,0.664874665926744,-23.377165102468,-35.6562631607886,1.01056639
"115",0.814732,0.833705,0.794643,0.824777,44.808867323529,0.619355920250186,0.622581521582047,0.639426970831495,-20.6516124984942,-32.6553330283297,1.00932755
"116",0.834821,0.837054,0.795201,0.814174,43.5588223336829,0.558063714297275,0.565592044287467,0.596774784044642,-18.4470450151999,-29.8136754257038,1.00744697
"117",0.808594,0.873884,0.801897,0.862723,50.3840784226335,0.838708372111844,0.672042668886435,0.620072078251983,-14.1197420130828,-26.6748887431796,1.00623603
"118",0.879464,0.928013,0.878348,0.904018,55.3319840918408,0.885943939271505,0.760905341893541,0.666180018355815,-9.94073484832114,-23.3280579642079,1.00545478
"119",0.901786,1.016741,0.898438,0.993304,63.7495154802653,0.897812542238384,0.874154951207244,0.769034320662407,-3.51423531932852,-19.365293435232,1.00631416
"120",0.995536,1.029018,0.956473,0.959821,59.2409751371942,0.713624136075819,0.832460205861903,0.822506832987563,1.20652841909392,-15.2509290643668,1.00664898
"121",0.960379,0.975446,0.907366,0.922991,54.6616269589274,0.561201009808385,0.724212562707529,0.810275906592225,3.28211349191457,-11.5443205531106,1.006928
"122",0.9375,0.977679,0.930804,0.966518,58.7226459205473,0.741340065389231,0.672055070424478,0.742909279664636,6.53208162182044,-7.92904011812436,1.00777064
"123",0.960379,0.991071,0.921875,0.924107,53.6775839386311,0.565819641600795,0.62278690559947,0.673018179577159,7.89392167026767,-4.76444776044595,1.00778738
"124",0.952009,0.988839,0.919643,0.972098,58.0676958185907,0.764433224351281,0.690530977113769,0.661790984379239,10.8782664917466,-1.63590491000743,1.0078655
"125",0.947545,0.96317,0.91183,0.915179,51.7975743684021,0.528870587261515,0.619707817737864,0.644341900150368,11.4903676734108,0.989349606676203,1.00683314
"126",0.94308,0.981027,0.922991,0.935268,53.6978990039902,0.612010098083847,0.635104636565548,0.648447810472394,12.1408739372103,3.21965447278302,1.00592912
"127",0.930804,0.969866,0.930804,0.952009,55.280120536611,0.671428266666667,0.60410298400401,0.619638479435807,13.5423990576962,5.28420338976567,1.00539341
"128",0.950893,0.985491,0.90625,0.921875,51.8458043248264,0.542856533333333,0.608764966027949,0.615990862199169,13.6892850497926,6.96521972177106,1.00447823
"129",0.9375,0.945313,0.886161,0.925223,52.2011102553409,0.55608445921383,0.59012308640461,0.600997012145523,13.4679574491562,8.26576726724808,1.00402064
"130",0.939174,0.978795,0.930804,0.972098,56.9864633717309,0.749384689218522,0.616108560588562,0.60499887100704,13.7858783240261,9.36978947860369,1.00340122
"131",0.96596,1.040179,0.959821,1.020089,61.2624073922833,0.875858148315218,0.727109098915857,0.64444691530301,16.09866289716,10.715564162315,1.00297711
"132",1.017857,1.058036,0.989955,1.016741,60.8082569447989,0.759738181818181,0.794993673117307,0.712737110873909,18.3333285921393,12.2391170482798,1.00295479
"133",1.037946,1.052455,1.006696,1.051339,63.7951690299172,0.961035636363637,0.865543988832345,0.795882253621837,22.1721505923401,14.2257237570919,1.00321148
"134",1.044643,1.082589,0.977679,1.008929,57.9636030223814,0.62500254546195,0.781925454547923,0.814154372165858,23.5179697782423,16.084172961322,1.00336773
"135",1.020089,1.053571,1.015625,1.030134,59.9356194279493,0.732955586779889,0.772997922868492,0.806822455416253,25.0680380737323,17.880945983804,1.00350724
"136",1.040179,1.050223,1.020089,1.041295,60.9733761056989,0.789775388437494,0.715911173559778,0.756944850325397,27.1670072592976,19.7381582389027,1.00354073
"137",1.044643,1.051339,1.015625,1.022321,58.2128222110605,0.693180198342395,0.738637057853259,0.74251538476051,28.3834629000927,21.4672191711407,1.00347795
"138",0.985491,1.014509,0.924107,0.940848,48.135196351916,0.278407355366852,0.58712098071558,0.680556404042873,25.1612542477329,22.2060261864592,1.00303152
"139",0.982143,1.018973,0.966518,0.984375,52.8331247393203,0.5,0.490529184569749,0.60542907437953,22.9153545953162,22.3478918682306,1.00276366
"140",0.970703,0.993304,0.945313,0.956473,49.7238460532247,0.357953041317938,0.37878679889493,0.485478988060087,19.6669361885487,21.8117007322942,1.00209401
"141",0.938616,0.944196,0.848214,0.86942,41.5148520497828,0.0904789333333331,0.316143991550424,0.395153325005034,12.6857994600816,19.9865204778517,0.99915317
"142",0.898438,0.904018,0.876116,0.893973,44.3075689060622,0.1952384,0.214556791550424,0.303162527331926,6.27668029964564,17.2445524422105,0.99720004
"143",0.890067,0.915179,0.879464,0.893973,44.3075689060622,0.1952384,0.160318577777778,0.230339786959542,0.45913624669399,13.8874692031072,0.9947112
"144",0.892857,0.950893,0.890625,0.928571,48.3390058390848,0.342856533333333,0.244444444444444,0.206439937924215,-3.12113319777561,10.4857487229306,0.99277481
"145",0.933594,0.9375,0.837054,0.862723,42.093657897522,0.104543140489136,0.214212691274157,0.206325237832126,-8.70242765267887,6.64811344780873,0.99043106
"146",0.87779,0.921875,0.870536,0.907366,47.0851665071145,0.286362433054351,0.24458736895894,0.234414834892514,-12.3744089447425,2.84360896929848,0.98861186
"147",0.898438,0.913504,0.879464,0.88058,44.600952518062,0.177270042967398,0.189391872170295,0.216063977467797,-15.9277130841914,-0.910655441399493,0.98650248
"148",0.875,0.891741,0.842634,0.84375,41.3690449947209,0.0309259780987176,0.164852818040155,0.199610686389797,-20.9766683329467,-4.92385801970893,0.9837123
"149",0.813616,0.858259,0.790179,0.857143,42.9869387026261,0.256409863685097,0.154868628250404,0.169704439486951,-24.2139950005644,-8.78188541588002,0.98145226
"150",0.883371,0.915179,0.827009,0.845982,41.9481067366664,0.213673610047481,0.167003150610432,0.16224153230033,-26.6367089515525,-12.3528501230145,0.97971119
"151",0.854911,0.876116,0.842634,0.856027,43.2767291328764,0.287804750124566,0.252629407952381,0.191500395604406,-28.216086368728,-15.5254973721572,0.977892
"152",0.856027,0.857143,0.827009,0.834821,41.1362856957456,0.195118753114155,0.232199037762067,0.21727719877496,-30.0203350698109,-18.424464911688,0.97538642
"153",0.859375,0.864955,0.84375,0.848214,43.0520036529027,0.28571076923077,0.256211424156497,0.247013289956982,-30.5000297466544,-20.8395778786813,0.97270785
"154",0.857143,0.864955,0.845982,0.84933,43.2178350896084,0.368051320980127,0.28296028110835,0.257123581008972,-30.4932919396217,-22.7703206908693,0.97021901
"155",0.836496,0.857143,0.813616,0.851563,43.5719082362714,0.381945567903232,0.345235886038043,0.294802530434297,-30.2195743218221,-24.2601714170599,0.96668665
"156",0.849888,0.851563,0.827009,0.840402,42.1569321152832,0.31249922222084,0.354165370368066,0.327453845838153,-30.4246681631849,-25.4930707662849,0.96221679
"157",0.84375,0.856027,0.830357,0.833705,41.2904609086669,0.270828925918091,0.321757905347387,0.340386387251165,-30.8840724928367,-26.5712711115953,0.95793665
"158",0.837054,0.875,0.835938,0.866071,46.9639440803518,0.515147195579721,0.366158447906217,0.347360574540557,-29.4445290469238,-27.145922698661,0.95421455
"159",0.863839,0.936384,0.862723,0.918527,54.6183608119285,0.87786327416983,0.554613131889214,0.414176495047606,-24.8855321167962,-26.693844582288,0.95093888
"160",0.917411,0.925223,0.890625,0.892857,50.7577284862912,0.702287883451319,0.69843278440029,0.53973478806524,-20.8287086688458,-25.5208173995996,0.94744557
"161",0.897321,0.920759,0.886161,0.901786,52.027922167578,0.763359666222085,0.781170274614411,0.678072063634638,-16.5609105343734,-23.7288360265543,0.94432615
"162",0.904018,0.94308,0.899554,0.922991,54.9968197237354,0.868614332149561,0.778087293940988,0.75256345098523,-12.06700953037,-21.3964707273175,0.94232838
"163",0.919085,0.977679,0.91183,0.969866,60.775768133277,0.952378049895467,0.861450682755704,0.806902750437035,-5.82906789845583,-18.2829901615451,0.93990092
"164",0.976283,1.011161,0.953125,1.001953,64.1677406278182,0.95338783568301,0.924793405909346,0.854777127535346,1.55057684115929,-14.3162767610043,0.93801755
"165",1.008929,1.026786,1.006696,1.014509,65.4276341714622,0.942407468217855,0.949391117932111,0.911878402199054,9.03124652147465,-9.64677210450848,0.93679545
"166",1.022321,1.053571,1.018973,1.03683,67.6080709251666,0.930232751974328,0.942009351958398,0.938731291933285,16.3878713570484,-4.43984341219709,0.93552312
"167",1.033482,1.061384,1.030134,1.05692,69.4741625106408,0.981983145523231,0.951541121905138,0.947647197265216,23.9262415444208,1.23337357912648,0.93491486
"168",1.053571,1.071429,1.04827,1.0625,69.9912721953582,0.965366370198555,0.959194089232038,0.950914854365192,30.5988229232239,7.10646344794597,0.93377647
"169",1.053013,1.098214,1.052455,1.08817,72.3147567039355,0.962965284563338,0.970104933428375,0.960280048188517,36.8380134712208,13.0527734526009,0.93349746
"170",1.094866,1.136161,1.091518,1.132813,75.8210047249705,0.989051810963886,0.972461155241926,0.967253392634113,43.2147002830186,19.0851588186845,0.93416153
"171",1.118862,1.145089,1.111607,1.114955,71.8983734626135,0.902526597035106,0.951514564187443,0.964693550952581,47.4854315982761,24.7652133746028,0.93555662
"172",1.095982,1.113839,1.03125,1.043527,58.7958492097463,0.640317885297805,0.843965431098932,0.9226470501761,47.1401212689136,29.240194953465,0.93583006
"173",1.055804,1.117188,1.040179,1.107143,64.9263916897877,0.853449607612927,0.798764696648612,0.864748230644996,48.4639948112565,33.0849549250233,0.93691265
"174",1.100446,1.100446,1.044643,1.051339,56.9253375706169,0.637930235432244,0.710565909447659,0.784432012398401,47.4500844653731,35.9579808330932,0.93636577
"175",1.047991,1.078125,1.037946,1.043527,55.887047513524,0.586364469423911,0.692581437489694,0.733970681195322,45.2912635334293,37.8246373731605,0.93547291
"176",1.023996,1.072545,1.017857,1.03125,54.2135105256583,0.511963096815128,0.578752600557094,0.660633315831483,41.7920673582395,38.6181233701763,0.93497068
"177",1.013393,1.0625,1.013393,1.035714,54.7441692440532,0.430231710112313,0.509519758783784,0.593617932276858,37.4236470234181,38.3792281008246,0.93471398
"178",1.045759,1.064732,1.014509,1.015346,51.7945182114955,0.0625031612870597,0.334899322738167,0.474390560693015,31.7171567040754,37.0468138214748,0.93410851
"179",1.03125,1.039063,0.96875,0.986328,47.8397129152743,0.0996829969547291,0.197472622784701,0.347297234768884,25.0173899713425,34.6409290514483,0.93251532
"180",0.986607,1.084821,0.983259,1.083147,59.0693911800961,0.648733405542733,0.270306521261507,0.267559488928125,23.1011095416335,32.3329651494854,0.93251532
"181",1.066964,1.080357,1.045759,1.070313,57.3081066257286,0.575953135721537,0.441456512739667,0.303078552261958,22.1440840416388,30.2951889279161,0.93190149
"182",1.060826,1.097098,1.045759,1.090123,59.3241983049418,0.688293570906039,0.637660037390103,0.449807690463759,22.5422251424488,28.7445961708226,0.93172571
"183",1.044643,1.064732,0.986607,1.012277,49.4430650458542,0.246837058166373,0.50369458826465,0.52760371279814,19.3389189672741,26.8634607301129,0.93074915
"184",0.898438,0.936384,0.892857,0.93192,41.7184756154476,0.154869326651654,0.363333318574689,0.501562648076481,13.4753267217671,24.1858339284437,0.9295438
"185",0.941964,0.991071,0.929688,0.955357,44.4446814979159,0.278606166780338,0.226770850532789,0.364599585790709,8.38627127807468,21.0259213983699,0.92882393
"186",0.952009,0.977679,0.917411,0.918527,41.1844711336433,0.11442912482002,0.182634872750671,0.257579680619383,2.42597522351818,17.3059321633996,0.92812639
"187",0.924107,0.941964,0.861607,0.873884,37.5854687649594,0.0514028278463734,0.148146039815577,0.185850587699679,-4.83436810718137,12.8778721092834,0.92676478
"188",0.88058,0.960938,0.859375,0.955357,46.7338628103812,0.403755631554372,0.189862528073589,0.173547813546613,-7.87394847865619,8.72750799169548,0.92648576
"189",0.503348,0.517857,0.453125,0.459821,23.8428905078551,0.0103979514669093,0.155185470289219,0.164398012726129,-21.6721807322572,2.64757024690495,0.92166991
"190",0.476563,0.477679,0.419643,0.433036,23.1819185134353,0.0197695787912112,0.144641053937498,0.163229684100102,-35.0051197128593,-4.8829677450479,0.91713308
"191",0.445313,0.446429,0.396205,0.398438,22.3211531012109,0.00318593565636986,0.0111178219714969,0.103648115399405,-46.1741694252113,-13.1412080810806,0.91193777
