"","Open","High","Low","Close","rsi","fastK","fastD","slowD","SMI","signal","SMA","futureprice22","futureprice23","futureprice24","futureprice25","futureprice26","futureprice27","futureprice28"
"2001-07-10",22.949976,0.411964,0.372143,21.14,42.8316322470624,0.226560791004944,0.386066996252061,0.511861372937042,14.88176780313,13.3797752828434,21.88545352,19.050024,19.020008,19.090008,18.729984,18.440016,18.650016,18.070024
"2001-07-11",21.030016,0.402679,0.375,22.54,50.8914216106579,0.399061403162836,0.385623608990579,0.43494862701305,11.4924252094337,13.0023052681615,21.91022848,19.020008,19.090008,18.729984,18.440016,18.650016,18.070024,18.119976
"2001-07-12",23.299976,0.443036,0.416071,24.36,58.9865266045791,0.826293857054595,0.483972017074126,0.418554207438922,13.0237963531095,13.0066034851511,21.96382832,19.090008,18.729984,18.440016,18.650016,18.070024,18.119976,17.92
"2001-07-13",24.130008,0.446607,0.425714,24.85,60.8573168282418,0.941317979256223,0.722224413157885,0.530606679740864,17.1311738663337,13.8315175613876,22.02920328,18.729984,18.440016,18.650016,18.070024,18.119976,17.92,18.210024
"2001-07-16",24.880016,0.448214,0.426964,23.959992,55.8721843373506,0.732394736496169,0.833335524268996,0.679843984833669,19.8295385872985,15.0311217665698,22.08005296,18.440016,18.650016,18.070024,18.119976,17.92,18.210024,17.810016
"2001-07-17",23.979984,0.450357,0.410893,25.099984,60.3521633230286,0.972600813153657,0.88210450963535,0.812554815687411,24.3997769670229,16.9048528066604,22.14292752,18.650016,18.070024,18.119976,17.92,18.210024,17.810016,18.569992
"2001-07-18",21.780024,0.406786,0.364643,20.79,42.7013796816872,0.0770819236064125,0.594025824418747,0.769821952774365,19.8512631054074,17.4941348664098,22.16270224,18.070024,18.119976,17.92,18.210024,17.810016,18.569992,18.919992
"2001-07-19",21.229992,0.3825,0.352679,19.960024,40.2595539386193,0.0383914494563769,0.362691395405483,0.612940576486527,11.5682974611659,16.308967385361,22.16730264,18.119976,17.92,18.210024,17.810016,18.569992,18.919992,18.399976
"2001-07-20",19.700016,0.358214,0.348036,19.980016,40.348039594391,0.0855151923847499,0.0669961884825135,0.341237802768914,3.10146782336433,13.6674674729617,22.17335288,17.92,18.210024,17.810016,18.569992,18.919992,18.399976,17.830008
"2001-07-23",20.09,0.366071,0.348393,19.540024,38.9796323283131,0.00872743620566627,0.0442113593489314,0.157966314412309,-5.73515346808566,9.78694328475221,22.18625304,18.210024,17.810016,18.569992,18.919992,18.399976,17.830008,17.830008
"2001-07-24",19.39,0.355714,0.334464,19.090008,37.5759439915503,0.0554735833915769,0.0499054039939981,0.0537043172751478,-14.0754492537266,5.01446477705645,22.18965336,17.810016,18.569992,18.919992,18.399976,17.830008,17.830008,18.55
"2001-07-25",19.120024,0.344643,0.320893,18.469976,35.6700134955464,0.0689612556386331,0.0443874250786258,0.0461680628071852,-21.8751242999083,-0.363453038336502,22.18185312,18.569992,18.919992,18.399976,17.830008,17.830008,18.55,18.250008
"2001-07-26",18.48,0.335714,0.31875,18.589984,36.3430272164303,0.100404993655353,0.074946610895188,0.0564131466559374,-28.3720715794666,-5.96517674656251,22.16400312,18.919992,18.399976,17.830008,17.830008,18.55,18.250008,18.55
"2001-07-27",18.749976,0.34375,0.330357,18.959976,38.4799743828263,0.150607490483029,0.106657913259005,0.0753306497442732,-33.1896473212577,-11.4100708615015,22.13860264,18.399976,17.830008,17.830008,18.55,18.250008,18.55,17.720024
"2001-07-30",19.120024,0.345714,0.330536,18.930016,38.3676569315701,0.146542357169452,0.132518280435945,0.104707601530046,-37.1702371917307,-16.5621041275474,22.11540296,17.830008,17.830008,18.55,18.250008,18.55,17.720024,17.279976
"2001-07-31",19.269992,0.346786,0.330536,18.790016,37.8122442015264,0.127546407106005,0.141565418252829,0.12691387064926,-40.8361958476105,-21.41692247156,22.095178,17.830008,18.55,18.250008,18.55,17.720024,17.279976,17.370024
"2001-08-01",19.009984,0.353214,0.338393,19.059992,39.6272309283461,0.164178197208356,0.146088987161271,0.140057561950015,-43.6368252376805,-25.8609030247841,22.083278,18.55,18.250008,18.55,17.720024,17.279976,17.370024,16.990008
"2001-08-02",19.650008,0.354821,0.343929,19.820024,44.5349467372577,0.267303410912794,0.186342671742385,0.157999025718829,-44.64724294985,-29.6181710097973,22.0952284,18.250008,18.55,17.720024,17.279976,17.370024,16.990008,16.279984
"2001-08-03",19.890024,0.355357,0.339286,19.499984,42.9516045975158,0.223878669067755,0.218453425729635,0.183628361544431,-44.4536048899958,-32.585257785837,22.09460344,18.55,17.720024,17.279976,17.370024,16.990008,16.279984,17.020024
"2001-08-06",19.04,0.351071,0.339286,19.129992,41.1309991089464,0.259632423099642,0.250271501026731,0.218355866166251,-43.8782880457743,-34.8438638378244,22.08152856,17.720024,17.279976,17.370024,16.990008,16.279984,17.020024,15.68
"2001-08-07",19.330024,0.35125,0.338929,19.25,41.9898991486223,0.392156862745099,0.291889318304166,0.253538081686844,-42.4794216271982,-36.3709753956992,22.07715328,17.279976,17.370024,16.990008,16.279984,17.020024,15.68,15.730008
"2001-08-08",19.260024,0.351786,0.331071,18.9,40.1500404335296,0.396230003592488,0.349339763145743,0.297166860825547,-41.4641047275412,-37.3896012620676,22.06990352,17.370024,16.990008,16.279984,17.020024,15.68,15.730008,16.45
"2001-08-09",18.959976,0.341964,0.334286,19.050024,41.3365858265433,0.452843346505782,0.413743404281123,0.351657495243678,-39.9330363869933,-37.8982882870527,22.05477848,16.990008,16.279984,17.020024,15.68,15.730008,16.45,15.54
"2001-08-10",19.04,0.345,0.331964,19.020008,41.1607608171723,0.565225624932369,0.47143299167688,0.411505386367916,-38.2537081505968,-37.9693722597616,22.04810328,16.279984,17.020024,15.68,15.730008,16.45,15.54,15.150016
"2001-08-13",19.099976,0.345179,0.335,19.090008,41.7826717947227,0.604884311743659,0.54098442772727,0.475386941228425,-36.3543371971377,-37.6463652472368,22.03775336,17.020024,15.68,15.730008,16.45,15.54,15.150016,15.509984
"2001-08-14",19.199992,0.345714,0.333393,18.729984,39.4718485061937,0.429262162974297,0.533124033216775,0.515180484206975,-36.2090193319228,-37.358896064174,22.00880304,15.68,15.730008,16.45,15.54,15.150016,15.509984,15.509984
"2001-08-15",18.76,0.338214,0.325,18.440016,37.6650394505075,0.141186546760221,0.391777673826059,0.488628711590035,-36.8935072261978,-37.2658182965788,21.96320336,15.730008,16.45,15.54,15.150016,15.509984,15.509984,15.54
"2001-08-16",18.27,0.334821,0.320893,18.650016,39.8137407656434,0.352338672237699,0.307595793990739,0.410832500344525,-36.9443957873437,-37.2015337947317,21.93190328,16.45,15.54,15.150016,15.509984,15.509984,15.54,15.05
"2001-08-17",18.000024,0.329464,0.32125,18.070024,36.1114024009979,0.0518221912720525,0.181782470089991,0.29371864596893,-38.3069974088957,-37.4226265175645,21.88390344,15.54,15.150016,15.509984,15.509984,15.54,15.05,14.98
"2001-08-20",18.140024,0.325536,0.318036,18.119976,36.6577289612871,0.148307923153186,0.184156262220979,0.224511508767237,-39.6802093139645,-37.8741430768445,21.84340312,15.150016,15.509984,15.509984,15.54,15.05,14.98,15.879976
"2001-08-21",18.140024,0.323929,0.316071,17.92,35.3543187706484,0.100010181744134,0.100046765389791,0.155328499233588,-41.3933064690205,-38.5779757552797,21.79730336,15.509984,15.509984,15.54,15.05,14.98,15.879976,16.139984
"2001-08-22",17.939992,0.325893,0.314464,18.210024,38.7554526668069,0.262025285501187,0.170114463466169,0.151439163692313,-41.9927234491346,-39.2609252940507,21.75870368,15.509984,15.54,15.05,14.98,15.879976,16.139984,16.200016
"2001-08-23",18.2,0.3275,0.313929,17.810016,35.9464050599366,0.108487201838497,0.156840889694606,0.142334039516856,-43.3538956848421,-40.079519372209,21.72090368,15.54,15.05,14.98,15.879976,16.139984,16.200016,15.999984
"2001-08-24",18.000024,0.3325,0.315179,18.569992,44.2187794640524,0.466967799878492,0.279160095739392,0.202038482966723,-42.5849514260777,-40.5806057829827,21.70420336,15.05,14.98,15.879976,16.139984,16.200016,15.999984,16.819992
"2001-08-27",18.600008,0.344643,0.324286,18.919992,47.5766525121904,0.632062762500994,0.402505921405995,0.279502302279998,-39.6627721507464,-40.3970390565355,21.69840344,14.98,15.879976,16.139984,16.200016,15.999984,16.819992,17.740016
"2001-08-28",18.9,0.341786,0.328571,18.399976,43.3967442175875,0.460657542866134,0.519896035081874,0.400520684075754,-37.7589279584498,-39.8694168369183,21.67370296,15.879976,16.139984,16.200016,15.999984,16.819992,17.740016,18.009992
"2001-08-29",18.440016,0.33625,0.318393,17.830008,39.3192228317776,0.14044360547428,0.411054636947136,0.444485531145002,-38.1791399092706,-39.5313614513888,21.6461028,16.139984,16.200016,15.999984,16.819992,17.740016,18.009992,17.99
"2001-08-30",17.740016,0.324643,0.308571,17.830008,39.3192228317776,0.264437444471368,0.288512864270594,0.406487845433202,-38.6444571420003,-39.3539805895111,21.61900272,16.200016,15.999984,16.819992,17.740016,18.009992,17.99,18.009992
"2001-08-31",17.729992,0.332143,0.315179,18.55,46.6614358988953,0.610586113130336,0.338489054358662,0.346018851858798,-36.4418414222503,-38.7715527560589,21.58410296,15.999984,16.819992,17.740016,18.009992,17.99,18.009992,16.990008
"2001-09-04",18.499992,0.340714,0.324643,18.250008,44.2585155341938,0.480206254158352,0.451743270586686,0.359581729738648,-34.5177656113175,-37.9207953271107,21.54860288,16.819992,17.740016,18.009992,17.99,18.009992,16.990008,18.000024
"2001-09-05",18.239984,0.338393,0.323571,18.55,47.1874081171264,0.628714792636952,0.573169053308547,0.454467126084632,-31.5989564057443,-36.6564275428374,21.50990296,17.740016,18.009992,17.99,18.009992,16.990008,18.000024,18.300016
"2001-09-06",18.399976,0.338036,0.315179,17.720024,40.7999878504907,0.217842093590599,0.442254380128635,0.489055568007956,-31.6302818260553,-35.651198399481,21.47270328,18.009992,17.99,18.009992,16.990008,18.000024,18.300016,19.020008
"2001-09-07",17.5,0.323214,0.307143,17.279976,37.8728288443244,0.0380799999999998,0.29487896207585,0.436767465171011,-34.1421893930973,-35.3493965982042,21.44150288,17.99,18.009992,16.990008,18.000024,18.300016,19.020008,18.140024
"2001-09-10",16.999976,0.3125,0.302143,17.370024,38.8398007921216,0.189082352941177,0.148334815510592,0.295156052571693,-36.2581716531412,-35.5311516091916,21.38730328,18.009992,16.990008,18.000024,18.300016,19.020008,18.140024,18.950008
"2001-09-17",15.999984,0.304821,0.280893,16.990008,36.2739045202578,0.35294117647059,0.193367843137256,0.212193873574567,-36.428872352641,-35.7106957578815,21.3000032,16.990008,18.000024,18.300016,19.020008,18.140024,18.950008,19.190024
"2001-09-18",16.900016,0.316429,0.28875,16.279984,32.0178247858294,0.154054901960784,0.232026143790851,0.191242934146233,-38.7068208559871,-36.3099207775026,21.21240296,18.000024,18.300016,19.020008,18.140024,18.950008,19.190024,18.670008
"2001-09-19",16.500008,0.305357,0.278571,17.020024,39.9290991132403,0.383793437462164,0.29692983863118,0.240774608519762,-38.3122977104447,-36.710396164091,21.14010304,18.300016,19.020008,18.140024,18.950008,19.190024,18.670008,17.629976
"2001-09-20",16.290008,0.302679,0.276786,15.68,32.5438883421646,0.047364310240654,0.195070883221201,0.241342288547744,-41.6137275990125,-37.6910624510753,21.05660312,19.020008,18.140024,18.950008,19.190024,18.670008,17.629976,17.600016
"2001-09-21",14.800016,0.290179,0.262143,15.730008,33.0416139120432,0.235425586680562,0.222194444794461,0.238065055548947,-43.3920441987502,-38.8312588006103,20.96670296,18.140024,18.950008,19.190024,18.670008,17.629976,17.600016,17.559976
"2001-09-24",16.110024,0.300714,0.284821,16.45,39.9155232615832,0.402273103307837,0.228354333409685,0.215206553808449,-42.1302278595403,-39.4910526123963,20.88430288,18.950008,19.190024,18.670008,17.629976,17.600016,17.559976,18.589984
"2001-09-25",16.139984,0.289643,0.274107,15.54,35.0218367274817,0.195453793384328,0.277717494457576,0.242755424220574,-43.1173536199627,-40.2163128139096,20.77770296,19.190024,18.670008,17.629976,17.600016,17.559976,18.589984,18.569992
"2001-09-26",15.809976,0.28375,0.266607,15.150016,33.1463249963963,0.106820582657724,0.234849159783297,0.246973662550186,-45.8790265022021,-41.3488555515681,20.67430288,18.670008,17.629976,17.600016,17.559976,18.589984,18.569992,19.070016
"2001-09-27",15.249976,0.28125,0.271429,15.509984,36.5252876847052,0.188631937992389,0.163635438011481,0.225400697417452,-47.6889695717963,-42.6168783556137,20.57010256,17.629976,17.600016,17.559976,18.589984,18.569992,19.070016,19.569984
"2001-09-28",15.710016,0.284107,0.274821,15.509984,36.5252876847052,0.194373770491803,0.163275430380639,0.187253342725139,-49.0719138016264,-43.9078854448163,20.45930264,17.600016,17.559976,18.589984,18.569992,19.070016,19.569984,19.589976
"2001-10-01",15.489992,0.285536,0.271964,15.54,36.8340324136618,0.202350677928136,0.195118795470777,0.174009887954299,-49.517978488894,-45.0299040536318,20.3651028,17.559976,18.589984,18.569992,19.070016,19.569984,19.589976,18.709992
"2001-10-02",15.430016,0.282679,0.265714,15.05,33.932406516931,0.108185554518511,0.168303334312818,0.175565853388078,-50.8519743470749,-46.1943181123204,20.25810304,18.589984,18.569992,19.070016,19.569984,19.589976,18.709992,18.709992
"2001-10-03",14.949984,0.274286,0.264821,14.98,33.5260925645389,0.098681059573371,0.136405764006673,0.166609297930089,-52.622534235362,-47.4799613369288,20.1583032,18.569992,19.070016,19.569984,19.589976,18.709992,18.709992,18.749976
"2001-10-04",15.349992,0.290179,0.267679,15.879976,42.9796361377525,0.394724238293484,0.200530284128456,0.168413127482649,-51.7090086486465,-48.3257707992723,20.07140296,19.070016,19.569984,19.589976,18.709992,18.709992,18.749976,19.370008
"2001-10-05",15.4,0.288393,0.267679,16.139984,45.3957123743817,0.48025273551192,0.324552677792926,0.220496241976018,-48.7009167840825,-48.4007999962343,19.99300296,19.569984,19.589976,18.709992,18.709992,18.749976,19.370008,19.610024
"2001-10-08",15.570016,0.291964,0.276786,16.200016,45.9650062868296,0.628106632109967,0.501027868638457,0.342036943519947,-44.7631725426399,-47.6732745055154,19.92500328,19.589976,18.709992,18.709992,18.749976,19.370008,19.610024,19.449976
"2001-10-09",16.049992,0.289286,0.279107,15.999984,44.3073778396228,0.581483126110128,0.563280831244005,0.462953792558463,-41.1436668890061,-46.3673529822136,19.85650296,18.709992,18.709992,18.749976,19.370008,19.610024,19.449976,18.97
"2001-10-10",16.1,0.300893,0.284821,16.819992,51.9562903979725,0.986167741935487,0.731919166718528,0.59874262220033,-35.3154295449954,-44.1569682947699,19.7918028,18.709992,18.749976,19.370008,19.610024,19.449976,18.97,20.000008
"2001-10-11",16.920008,0.316786,0.300893,17.740016,58.794237484434,1,0.855883622681873,0.717027873548136,-26.8112209968147,-40.6878188351789,19.73740272,18.749976,19.370008,19.610024,19.449976,18.97,20.000008,19.53
"2001-10-12",17.309992,0.322857,0.301071,18.009992,60.5678171732862,0.978461644496522,0.988209795477338,0.858670861625913,-17.4505567698761,-36.0403664221183,19.67650272,19.370008,19.610024,19.449976,18.97,20.000008,19.53,19.680024
"2001-10-15",17.950016,0.328214,0.320536,17.99,60.3606302766572,0.89014559967189,0.956202414722806,0.933431944294006,-8.92722699129513,-30.6177385359537,19.62090256,19.610024,19.449976,18.97,20.000008,19.53,19.680024,19.840016
"2001-10-16",18.090016,0.325,0.317321,18.009992,60.5061208446733,0.895777136276878,0.92146146014843,0.955291223449525,-1.18107345959796,-24.7304055206826,19.56570224,19.449976,18.97,20.000008,19.53,19.680024,19.840016,21.369992
"2001-10-17",18.34,0.32875,0.302857,16.990008,50.3519164053334,0.603356849004366,0.796426528317712,0.891363467729649,2.43095324729617,-19.2981337670868,19.50000248,18.97,20.000008,19.53,19.680024,19.840016,21.369992,21
"2001-10-18",17.29,0.325536,0.30875,18.000024,57.8883875574154,0.885482331962023,0.794872105747757,0.8375866980713,7.84565376680331,-13.8693762603088,19.44500264,20.000008,19.53,19.680024,19.840016,21.369992,21,20.529992
"2001-10-19",17.939992,0.328571,0.319286,18.300016,59.8384226038549,0.969278418245244,0.819372533070545,0.803557055712005,14.4135817498062,-8.21278465828579,19.39570304,19.53,19.680024,19.840016,21.369992,21,20.529992,20.420008
"2001-10-22",18.210024,0.340536,0.323036,19.020008,64.1313916212397,0.988205771643666,0.947655507283645,0.853966715367316,21.7262425921487,-2.22497920819889,19.35390296,19.680024,19.840016,21.369992,21,20.529992,20.420008,21.299992
"2001-10-23",19.120024,0.346786,0.319107,18.140024,56.221329536613,0.711062232166561,0.889515474018491,0.885514504790894,25.2841883362647,3.27685430069383,19.30770296,19.840016,21.369992,21,20.529992,20.420008,21.299992,21.050008
"2001-10-24",18.06,0.340893,0.316964,18.950008,60.9907261792457,0.893903194407577,0.864390399405935,0.900520460236024,29.3493995485793,8.49136335027093,19.28250296,21.369992,21,20.529992,20.420008,21.299992,21.050008,22.4
"2001-10-25",18.440016,0.34375,0.324286,19.190024,62.3013414014913,0.941328571428574,0.848764666000905,0.86755684647511,33.8897381021523,13.5710383006472,19.27660336,21,20.529992,20.420008,21.299992,21.050008,22.4,23.760016
"2001-10-26",18.860016,0.34375,0.3325,18.670008,57.7724749818082,0.802109960253552,0.879113908696568,0.864089658034469,36.450837160266,18.146998072571,19.26380344,20.529992,20.420008,21.299992,21.050008,22.4,23.760016,22.780016
"2001-10-29",18.569992,0.333393,0.314286,17.629976,49.9515867219568,0.48414427499395,0.742527602225359,0.823468725640944,34.3053572325538,21.3786699045675,19.23120304,20.420008,21.299992,21.050008,22.4,23.760016,22.780016,22.54
"2001-10-30",17.379992,0.321429,0.304643,17.600016,49.7426839930447,0.291830998191446,0.526028411146317,0.715889974022748,30.6207746924302,23.2270908621401,19.20060296,21.299992,21.050008,22.4,23.760016,22.780016,22.54,22.54
"2001-10-31",17.729992,0.328571,0.311429,17.559976,49.445069034451,0.27343322760582,0.349802833597073,0.539452948989583,26.2976282825289,23.8411983462178,19.16680248,21.050008,22.4,23.760016,22.780016,22.54,22.54,21.780024
"2001-11-01",17.650024,0.335357,0.308036,18.589984,56.6331737198148,0.662591909672428,0.409285378489899,0.428372207744429,25.1603415913866,24.1050269952516,19.14540208,22.4,23.760016,22.780016,22.54,22.54,21.780024,21.49
"2001-11-02",18.519984,0.336786,0.324286,18.569992,56.4653577510191,0.654465159689501,0.530163432322584,0.429750548136519,25.0261059331143,24.2892427828241,19.11450184,23.760016,22.780016,22.54,22.54,21.780024,21.49,21
"2001-11-05",18.840024,0.34375,0.332321,19.070016,59.6832204429487,0.857724965284895,0.724927344882276,0.554792051898253,26.7515261475494,24.7816994557692,19.09200216,22.780016,22.54,22.54,21.780024,21.49,21,20.389992
"2001-11-06",18.959976,0.350357,0.330893,19.569984,62.6555352803814,0.980465502909397,0.830885209294599,0.695325328833153,30.2798925130309,25.8813380672216,19.08730208,22.54,22.54,21.780024,21.49,21,20.389992,20.619984
"2001-11-07",19.46,0.359464,0.345179,19.589976,62.7737189159227,0.824100253552473,0.887430240582256,0.81441426491971,33.1741700860011,27.3399044709775,19.0801016,22.54,21.780024,21.49,21,20.389992,20.619984,21.010024
"2001-11-08",19.630016,0.355179,0.331607,18.709992,54.5851365162273,0.537458273289434,0.780674676583769,0.832996708820208,32.7391442415446,28.4197524250909,19.06250136,21.780024,21.49,21,20.389992,20.619984,21.010024,21.619976
"2001-11-09",18.600008,0.34375,0.33125,18.709992,54.5851365162273,0.537458273289434,0.633005600043781,0.767036839069935,31.297779787983,28.9953578976693,19.05080128,21.49,21,20.389992,20.619984,21.010024,21.619976,20.669992
"2001-11-12",18.659984,0.342321,0.320714,18.749976,54.8951885373449,0.550482479341859,0.54179967530691,0.65182665064482,29.7573851500782,29.1477633481511,19.03390104,21,20.389992,20.619984,21.010024,21.619976,20.669992,21
"2001-11-13",19.079984,0.34625,0.334107,19.370008,59.5113634322747,0.752448879079187,0.613463210570161,0.596089495306951,30.3562957407696,29.3894698266748,19.02430096,20.389992,20.619984,21.010024,21.619976,20.669992,21,21.360024
"2001-11-14",19.589976,0.355357,0.341964,19.610024,61.1681195313782,0.830630597763633,0.711187318728227,0.622150068201766,32.3892041539592,29.9894166921317,19.01850104,20.619984,21.010024,21.619976,20.669992,21,21.360024,21.49
"2001-11-15",19.449976,0.355357,0.343393,19.449976,59.4220255376417,0.778497291184037,0.787192256008953,0.703947595102447,34.2180709178139,30.8351475372681,18.99630096,21.010024,21.619976,20.669992,21,21.360024,21.49,22.069992
"2001-11-16",19.269992,0.344464,0.328571,18.97,54.4061744678765,0.622152095000093,0.743759994649255,0.747379856462145,34.0641411117983,31.4809462521742,18.96110104,21.619976,20.669992,21,21.360024,21.49,22.069992,22.430016
"2001-11-19",19.000016,0.358036,0.338571,20.000008,61.8485845420006,0.954868942988258,0.785172776390797,0.772041675683002,36.791330273562,32.5430230564517,18.93850112,20.669992,21,21.360024,21.49,22.069992,22.430016,21.899976
"2001-11-20",19.820024,0.360714,0.348214,19.53,57.2557969314484,0.772884316033262,0.783301784673871,0.770744851904641,37.7761531360239,33.5896490723662,18.89390104,21,21.360024,21.49,22.069992,22.430016,21.899976,23.299976
"2001-11-21",19.610024,0.353571,0.343929,19.680024,58.3197371362013,0.767875000000003,0.831876086340508,0.800116882468392,38.7076747407345,34.6132542060398,18.85320136,21.360024,21.49,22.069992,22.430016,21.899976,23.299976,23.579976
"2001-11-23",19.709984,0.35625,0.349464,19.840016,59.4781191393486,0.839300000000004,0.793353105344423,0.802843658786268,40.166471441318,35.7238976530955,18.81820136,21.49,22.069992,22.430016,21.899976,23.299976,23.579976,23.690016
"2001-11-26",19.939976,0.384821,0.355,21.369992,68.4952508387074,0.949865069337204,0.852346689779071,0.825858627154667,43.7792084097092,37.3349598044182,18.79650136,22.069992,22.430016,21.899976,23.299976,23.579976,23.690016,22.900024
"2001-11-27",21.199976,0.384286,0.366071,21,64.7432272492621,0.846803001232317,0.878656023523175,0.84145193954889,46.4670596048227,39.1613797644991,18.77400112,22.430016,21.899976,23.299976,23.579976,23.690016,22.900024,22.61
"2001-11-28",20.849976,0.37875,0.364464,20.529992,60.2297258079808,0.715881261016739,0.837516443862087,0.856173052388111,47.0672800847791,40.7425598285551,18.74030088,21.899976,23.299976,23.579976,23.690016,22.900024,22.61,21.649992
"2001-11-29",20.599992,0.369643,0.360536,20.420008,59.1898642360016,0.685244981047313,0.749309747765457,0.821827405050239,46.6387174708673,41.9217913570176,18.70610112,23.299976,23.579976,23.690016,22.900024,22.61,21.649992,21.229992
"2001-11-30",20.470016,0.382857,0.361607,21.299992,64.474709010074,0.930366418643832,0.777164220235962,0.787996803954502,48.4921852927015,43.2358701441544,18.68720112,23.579976,23.690016,22.900024,22.61,21.649992,21.229992,21.050008
"2001-12-03",21.059976,0.38,0.367857,21.050008,62.0177259929388,0.841280000000002,0.818963799897049,0.781812589299489,50.0982112305779,44.6083383614391,18.67740112,23.690016,22.900024,22.61,21.649992,21.229992,21.050008,21.150024
"2001-12-04",21.050008,0.402857,0.37,22.4,68.908371384345,0.961540532536415,0.911062317060083,0.835730112397698,53.4626877429511,46.3792082377415,18.6744012,22.900024,22.61,21.649992,21.229992,21.050008,21.150024,21.7
"2001-12-05",22.360016,0.429107,0.395893,23.760016,74.0215373672015,0.952047027930295,0.918289186822238,0.882771767926457,57.6929439223658,48.6419553746663,18.70060136,22.61,21.649992,21.229992,21.050008,21.150024,21.7,20.779976
"2001-12-06",23.480016,0.419643,0.395357,22.780016,65.6441398639772,0.777980027054986,0.897189195840566,0.908846899907629,58.3521186681545,50.583988033364,18.70300152,21.649992,21.229992,21.050008,21.150024,21.7,20.779976,22.480024
"2001-12-07",22.459976,0.405536,0.392857,22.54,63.7414340145974,0.706116903773086,0.812047986252789,0.875842122971865,57.0938486634812,51.8859601593874,18.68480152,21.229992,21.050008,21.150024,21.7,20.779976,22.480024,22.170008
"2001-12-10",22.290016,0.410536,0.396964,22.54,63.7414340145975,0.68763060884266,0.723909179890245,0.811048787327867,55.4068854888941,52.5901452252888,18.66170152,21.050008,21.150024,21.7,20.779976,22.480024,22.170008,21.820008
"2001-12-11",22.669976,0.408036,0.386607,21.780024,57.6094824552981,0.528305430979832,0.64068431453186,0.725547160224965,51.4252033487832,52.3571568499877,18.63990184,21.150024,21.7,20.779976,22.480024,22.170008,21.820008,23.019976
"2001-12-12",21.870016,0.391429,0.379464,21.49,55.4184442069824,0.430496088796254,0.548810709539582,0.637801401320562,46.0368224272715,51.0930899654444,18.603802,21.7,20.779976,22.480024,22.170008,21.820008,23.019976,23.209984
"2001-12-13",21.49,0.384821,0.366071,21,51.8317165423163,0.269880038322966,0.409560519366351,0.533018514479264,38.966631542383,48.6677982808322,18.605902,20.779976,22.480024,22.170008,21.820008,23.019976,23.209984,23.250024
"2001-12-14",20.730024,0.371964,0.35875,20.389992,47.6933755908444,0.0761402561223476,0.258838794413856,0.40573667443993,30.1860628233519,44.9714511893361,18.61020168,22.480024,22.170008,21.820008,23.019976,23.209984,23.250024,23.270016
"2001-12-17",20.400016,0.375,0.360536,20.619984,49.335830616425,0.134513978708586,0.1601780910513,0.276192468277169,21.9940945069898,40.3759798528668,18.61660136,22.170008,21.820008,23.019976,23.209984,23.250024,23.270016,23.069984
"2001-12-18",20.890016,0.380893,0.361071,21.010024,52.0837304219974,0.233509103571784,0.14805444613424,0.189023777199799,15.4856232124039,35.3979085247742,18.63130136,21.820008,23.019976,23.209984,23.250024,23.270016,23.069984,24.090024
"2001-12-19",20.58,0.387143,0.365536,21.619976,56.0941816395792,0.388319570192021,0.252114217490797,0.186782251558779,11.4891562803894,30.6161580758973,18.65660104,23.019976,23.209984,23.250024,23.270016,23.069984,24.090024,24.720024
"2001-12-20",21.400008,0.383393,0.368214,20.669992,49.1888823331894,0.147206390266783,0.25634502134353,0.218837894989522,5.92627700577369,25.6781818618726,18.6786012,23.209984,23.250024,23.270016,23.069984,24.090024,24.720024,24.410008
"2001-12-21",21.010024,0.384643,0.371429,21,51.4258650408601,0.230964935969413,0.255496965476073,0.254652068103467,1.07126895250549,20.7567992799992,18.70270136,23.250024,23.270016,23.069984,24.090024,24.720024,24.410008,25.350024
"2001-12-24",20.899984,0.383036,0.373214,21.360024,53.8147688792638,0.322341771252328,0.233504365829508,0.248448784216371,-1.6462461585943,16.2761901922805,18.72670184,23.270016,23.069984,24.090024,24.720024,24.410008,25.350024,25.449984
"2001-12-26",21.35,0.398214,0.3775,21.49,54.6813064018279,0.410556221568982,0.321287642930242,0.270096324745275,-2.56955216057831,12.5070417217087,18.75230168,23.069984,24.090024,24.720024,24.410008,25.350024,25.449984,24.670016
"2001-12-27",21.579992,0.397321,0.385357,22.069992,58.4294287866043,0.682752095160856,0.471883362660722,0.342225123806824,-1.28899510555925,9.74783435625512,18.78510144,24.090024,24.720024,24.410008,25.350024,25.449984,24.670016,24.300024
"2001-12-28",21.969976,0.410714,0.392143,22.430016,60.6073668531559,0.804133630975293,0.632480649235044,0.475217218275336,1.66520094003303,8.1313076730107,18.81880168,24.720024,24.410008,25.350024,25.449984,24.670016,24.300024,24.029992
"2001-12-31",22.509984,0.404643,0.389821,21.899976,55.9590893476227,0.621988299592027,0.702958008576059,0.602440673490609,3.54987807500561,7.21502175340969,18.8396012,24.410008,25.350024,25.449984,24.670016,24.300024,24.029992,24.979976
"2002-01-02",22.05,0.416071,0.392143,23.299976,63.8463002286159,1,0.808707310189108,0.714715322666737,8.62067451566431,7.49615230586061,18.87760112,25.350024,25.449984,24.670016,24.300024,24.029992,24.979976,24.71
"2002-01-03",22.999984,0.424107,0.406607,23.579976,65.1890578284119,0.953547439447957,0.858511913013329,0.790059077259499,14.5493242209091,8.9067866888703,18.92210096,25.449984,24.670016,24.300024,24.029992,24.979976,24.71,25.009992
